ID|Teks_Gabungan|Label_Sentimen|Tanggal|Link
334|KOMPAS.com – Indeks Harga Saham Gabungan (IHSG) dibuka melemah pada awal perdagangan hari ini, Selasa (21/4/2026). Berdasarkan data Bursa Efek Indonesia (BEI) sekitar pukul 09.03 WIB, IHSG turun 68,36 poin atau 0,9 persen ke level 7.525,75. IHSG hari ini dibuka di posisi 7.560,28, lebih tinggi dibandingkan penutupan sebelumnya di level 7.594,11. Sepanjang awal sesi perdagangan, indeks bergerak di rentang 7.523,63 hingga 7.568,99. Baca juga: Harga Emas Antam Hari Ini 21 April Naik Rp 40.000 per Gram, Cek Daftar Terbarunya Aktivitas transaksi terpantau cukup ramai pada awal sesi. Volume perdagangan mencapai 2,741 miliar saham dengan nilai transaksi sekitar Rp 961,4 triliun. Frekuensi perdagangan tercatat 149,3 ribu kali transaksi. Kapitalisasi pasar berada di kisaran Rp 13,381 triliun. Di awal perdagangan hari ini, sebanyak 221 saham menguat, 295 saham melemah, dan 443 saham belum berubah. Baca juga: Harga BBM Nonsubsidi Naik, Cek Harga Pertalite Hari Ini 21 April 2026 Sementara itu, sejumlah indeks utama juga terpantau memerah. Indeks LQ45 turun 1,15 persen ke posisi 747,13. KOMPAS100 juga melemah 1,14 persen ke posisi 1.037,92, serta IDX30 turun 0,41 persen ke level 399,84. Indeks Jakarta Islamic Index (JII) turun 1,07 persen ke posisi 521,87, serta indeks Saham Syariah Indonesia (ISSI) turun 0,84 persen menjadi 272,71. Sementara itu, di awal sesi perdagangan, mayoritas sektor memerah. Hanya sektor transportasi dan teknologi yang menguat, masing-masing 1,84 persen dan 0,81 persen. Baca juga: Cek Harga Pertamax Hari Ini, 21 April 2026, di SPBU Seluruh Indonesia||Kompas.com, 21 April 2026, 09:17 WIB|https://money.kompas.com/read/2026/04/21/091735926/ihsg-hari-ini-dibuka-melemah-09-persen-ke-level-752575
335|"PT Bursa Efek Indonesia (BEI) resmi memulai implementasi kuotasi liquidity provider saham sebagai bagian dari upaya memperkuat likuiditas dan efisiensi perdagangan di pasar modal Indonesia. Secara sederhana liquidity provider bertugas untuk memastikan selalu ada aktivitas jual beli di pasar. Implementasi ini ditandai dengan pelaksanaan kuotasi perdana oleh Phintraco Sekuritas pada hari ini, Senin (20/4/2026). Pada tahap awal saat ini, Phintraco Sekuritas memberikan kuotasi berupa penyediaan order beli dan jual pada lima saham, yaitu PT Gudang Garam Tbk (GGRM), PT Pabrik Kertas Tjiwi Kimia Tbk (TKIM), PT Trans Power Marine Tbk (TPMA), PT Asuransi Tugu Pratama Indonesia Tbk (TUGU), dan PT Wintermar Offshore Marine Tbk (WINS). Baca juga: Danantara Jadi Liquidity Provider di Pasar Saham, Apa Artinya? Kehadiran Liquidity Provider saham berperan penting untuk meningkatkan kualitas perdagangan melalui penyempitan bid-ask spread. Bis-ask spread adalah perbedaan atau selisih antara harga jual terendah dan harga beli tertinggi. Liquidity Provider akan membuat selisih antara harga jual terendah dan harga beli tertinggi menjadi tipis. Dengan demikian biaya transaksi investor jadi lebih efisien. Baca juga: BEI Resmi Buka Pendaftaran Liquidity Provider Saham, Simak Persyaratannya Direktur Perdagangan dan Pengaturan Anggota Bursa BEI Irvan Susandy menyampaikan partisipasi aktif anggota bursa sebagai liquidity provider saham merupakan elemen penting dalam meningkatkan likuiditas dan kualitas pembentukan harga (price discovery). “BEI mengapresiasi komitmen Phintraco Sekuritas dalam mendukung program Liquidity Provider saham. Kami berharap langkah ini dapat mendorong peningkatan likuiditas, khususnya pada saham-saham yang memiliki potensi untuk berkembang lebih optimal,” ujar dia dalam keterangan resm, Senin (20/4/2026). BEI menilai keterlibatan anggota bursa akan menjadi faktor kunci dalam keberhasilan implementasi program ini. Oleh karena itu, BEI terus mendorong partisipasi yang lebih luas dari pelaku pasar agar inisiatif ini dapat berjalan secara optimal. Baca juga: Liquidity Ratio: Pengertian dan Rumusnya Menurut dia, keberhasilan pelaksanaan kuotasi perdana ini diharapkan dapat menjadi katalis bagi anggota bursa lainnya untuk turut berpartisipasi, sehingga ekosistem perdagangan menjadi semakin likuid, kredibel, dan berdaya saing. ""Hal ini juga menjadi bukti komitmen BEI dalam terus meningkatkan pendalaman pasar,"" terang Irvan. BEI akan melakukan evaluasi secara berkelanjutan, memberikan insentif dan terus mendorong partisipasi aktif dari seluruh anggota bursa pada program liquidity provider saham. ""Langkah ini menjadi upaya untuk memperkuat struktur pasar dan meningkatkan daya tarik pasar modal Indonesia di tingkat regional maupun global,"" tutup dia. Baca juga: 16 Perusahaan Antre IPO di Bursa, BEI Ungkap Sektornya Sebagai informasi, liquidity provider adalah pihak anggota bursa yang disetujui untuk memasok saham dan wajib menempatkan kuotasi baik order jual ataupun beli secara terus-menerus. Hal tersebut bertujuan meningkatkan likuiditas, efisiensi harga, dan aktivitas transaksi di pasar saham. Kegiatan ini ditargetkan untuk saham-saham dengan likuiditas rendah atau yang perlu ditingkatkan perdagangannya agar lebih efisien."||Kompas.com, 20 April 2026, 17:45 WIB|https://money.kompas.com/read/2026/04/20/174554026/bei-berlakukan-liquidity-provider-saham-biaya-transaksi-investor-makin-efisien
336|Pergerakan saham kerap dipengaruhi sinyal dari internal perusahaan. Aksi beli oleh direksi sering dibaca sebagai indikator kepercayaan terhadap prospek bisnis. Fenomena ini terlihat pada saham PT Bank Central Asia Tbk ( BBCA ) pada awal 2026. Sejumlah petinggi perusahaan justru menambah kepemilikan saat pasar berfluktuasi. Langkah ini dinilai sebagai strategi buy on weakness. Strategi ini merujuk pada pembelian saham saat harga terkoreksi. Pada kuartal I-2026, jajaran direksi BCA tercatat mengakumulasi saham dengan dana pribadi. Hendra Lembong membeli saham senilai Rp 7,93 miliar. Baca juga: Asing Lepas Saham BBCA, BBRI, dan BMRI, IHSG Gagal Bertahan di Level 7.700 Wakil Presiden Direktur John Kosasih menyusul dengan pembelian Rp 4,37 miliar pada Maret 2026. Vera Eve Lim menambah kepemilikan senilai Rp 3,84 miliar. Direktur Santoso juga membeli saham sekitar Rp 3,46 miliar. Frenkie Candra Kusuma mengoleksi saham senilai Rp 2,87 miliar sejak Maret 2025. Lianawaty Suwono membeli 300.000 saham dengan nilai sekitar Rp 2,1 miliar pada akhir Januari 2026. Aksi kolektif ini menunjukkan keyakinan internal terhadap fundamental BCA. Langkah ini juga menjadi perhatian investor ritel. Dari sisi valuasi, saham BBCA dinilai masih menarik. Pengamat pasar modal Rendy Yefta menyebut BBCA diperdagangkan pada price to earnings ratio (PER) sekitar 15 kali. “Artinya, investor hanya membayar 15 tahun laba untuk memiliki bank terbesar, paling efisien, dan paling konsisten mencetak keuntungan di Indonesia,” kata Rendy Yefta dalam keterangan resmi, Minggu (19/4/2026). Baca juga: Perluas Akses Investasi SBN, BCA Andalkan Platform Digital Ia membandingkan dengan Bank Jago (ARTO) yang diperdagangkan di kisaran PER 64 kali. Perbedaan ini memunculkan persepsi ketimpangan valuasi. Menurut Rendy, BCA memiliki fundamental kuat, jaringan luas, serta dominasi dana murah atau current account saving account (CASA). “Fenomena inilah yang disebut “salah harga”. Pasar seolah sedang memberi diskon besar kepada saham BBCA. Ketika investor mulai menyadari ketimpangan ini, biasanya yang terjadi adalah valuasi BBCA akan naik kembali menuju level yang lebih wajar,” lanjutnya.||Kompas.com, 20 April 2026, 09:38 WIB|https://money.kompas.com/read/2026/04/20/093832026/direksi-bca-borong-saham-saat-turun-sinyal-kuat-ke-investor
337|Jelang Rapat Dewan Gubernur Bank Indonesia (RDG BI), suku bunga acuan BI rate diprediksi masih bakal bertahan di posisi terakhirnya. Hal ini membuka ruang bagi bank untuk memaksimalkan transmisi dan meredakan tekanan margin, dus mendorong perbankan memasuki fase pemulihan harga di pasar modal. Pada akhir perdagangan Jumat (17/4/2026), saham perbankan masih mencatatkan koreksi harga dibanding awal tahun (year-to-date/ytd). Dari jajaran big banks, PT Bank Central Asia Tbk ( BBCA ) terjun paling dalam dengan catatan koreksi 20,43 persen ytd menjadi Rp 6.425. Baca juga: Meski Ada Lebaran, BI Catat Kegiatan Dunia Usaha Melambat di Kuartal I 2026 SHUTTERSTOCK/HARISMOYO Ilustrasi Bank Indonesia Menyusul PT Bank Negara Indonesia Tbk ( BBNI ) turun 15,1 persen ytd ke Rp 3.710, PT Bank Mandiri Tbk ( BMRI ) turun 9,41 persen ytd ke Rp 4.620, dan PT Bank Rakyat Indonesia Tbk (BBRI) turun 6,28 persen ytd ke Rp 3.430. Sejak awal tahun, bank sentral masih mempertahankan BI rate di 4,75 persen. Namun begitu, level tersebut sebenarnya sudah mencerminkan penurunan hingga 125 bps sejak Januari 2025. Hanya saja, transmisinya masih cenderung terbatas, yang mana hingga Februari 2026 suku bunga kredit baru turun 40 bps dan deposito satu bulan turun 64 bps sejak Januari 2025. Pengamat Pasar Modal sekaligus Founder Republik Investor, Hendra Wardana, menyebut, sebelumnya biaya dana (cost of fund/COF) sudah lebih dulu meningkat akibat ketatnya persaingan dalam menghimpun dana pihak ketiga (DPK). Baca juga: Geopolitik dan Inflasi: Bagaimana Efeknya pada BI Rate dan Rupiah? Kombinasi tersebut sempat menekan margin bunga bersih (net interest margin/NIM) perbankan. Apabila BI kemudian memutuskan untuk lanjut mempertahankan suku bunga, Hendra bilang tekanan terhadap margin berpotensi mereda sehingga profitabilitas bank dapat balik lebih stabil dalam beberapa kuartal ke depan. FREEPIK/FREEPIK Ilustrasi suku bunga. Dari sisi fundamental, ia bilang stabilitas suku bunga merupakan katalis positif bagi sektor perbankan. Pun prediksinya, pertumbuhan kredit diperkirakan tetap solid pada kisaran high single digit hingga low double digit. “Itu didorong oleh permintaan dari segmen konsumsi dan korporasi yang mulai pulih,” ujar Hendra kepada Kontan, Sabtu (18/4/2026). Baca juga: Bos BI Ungkap 3 Resep Ketahanan Ekonomi Indonesia di Tengah Gejolak Global Risiko kredit juga jadi relatif terkendali karena tak ada lonjakan beban bunga yang signifikan bagi debitur. Dengan begitu, kata Hendra, kinerja laba perbankan berpotensi tetap tumbuh secara sehat, meskipun tak seagresif pada saat periode suku bunga rendah. Kendati begitu, dari perspektif pasar, Hendra melihat tekanan harga saham perbankan dalam beberapa waktu terakhir lebih banyak dipengaruhi oleh sentimen global dan aksi ambil untung investor asing, bukan karena penurunan fundamental. Associate Director of Research and Investment Pilarmas Investindo Sekuritas Maximilianus Nico Demus juga bilang pasar sudah mengantisipasi stabilitas suku bunga. Pasalnya, saat ini rupiah masih lemah dan volatilitas pasar masih tinggi. Baca juga: BI Perkuat SDM Lewat Pendidikan Kebanksentralan di NTT||Kompas.com, 19 April 2026, 15:55 WIB|https://money.kompas.com/read/2026/04/19/155500326/bi-rate-diprediksi-ditahan-ini-saham-perbankan-yang-menarik-dikoleksi
338|KOMPAS.com - Pasar langsung bereaksi setelah Tim Cook mengumumkan akan mundur dari jabatannya sebagai CEO Apple, Selasa (21/4/2026). Saham Apple tercatat melemah di perdagangan di luar jam kerja (after hours) , mencerminkan pasar sedikit terkejut terhadap kabar Tim Cook mundur. Penurunan ini juga kemungkinan bentuk sentimen kekhawatiran terhadap transisi kepemimpinan di perusahaan teknologi raksasa pembuat iPhone , iPad, sampai Mac tersebut. Pada penutupan perdagangan reguler, Senin (20/4/2026) waktu Amerika Serikat, saham Apple masih menguat ke level 273,05 dollar AS (sekitar Rp 4,6 jutaan), naik 1,04 persen. Baca juga: BREAKING NEWS: CEO Apple Tim Cook Mengundurkan Diri Namun, dalam perdagangan lanjutan, Selasa (21/4/2026) dini hari waktu AS, saham AAPL ini turun ke kisaran 271,61 dollar AS (sekitar Rp 4,59 jutaan), atau melemah sekitar 0,57 persen. Yahoo Finance Pasar langsung bereaksi setelah Tim Cook mengumumkan akan mundur dari jabatannya sebagai CEO Apple. Apple mengonfirmasi bahwa Cook akan resmi mundur pada 1 September 2026, setelah lebih dari satu dekade memimpin perusahaan sejak Agustus 2011. Posisi CEO nantinya akan diisi oleh John Ternus , yang saat ini menjabat sebagai Senior Vice President of Hardware Engineering. Meski mundur dari posisi CEO, Cook tidak sepenuhnya meninggalkan Apple. Ia akan tetap berada di perusahaan sebagai Executive Chairman dan membantu sejumlah aspek strategis, termasuk hubungan dengan regulator global. CEO Apple Tim Cook menegaskan komitmen untuk meningkatkan investasi di China meski ketegangan dagang antara Beijing dan Washington masih berlangsung. Selama masa kepemimpinannya, Cook dinilai berhasil membawa Apple ke level baru. Di bawah pengawasannya, Apple sukses meluncurkan sejumlah produk penting seperti Apple Watch dan AirPods, serta mendorong pertumbuhan bisnis layanan (Services seperti App Store, Apple Music, iCloud) yang kini menjadi salah satu penyumbang pendapatan terbesar perusahaan. Baca juga: Tim Cook Mundur, John Ternus Jabat CEO Baru Apple Dari sisi bisnis, kinerja Apple juga melonjak signifikan di bawah nakhoda Tim Cook. Kapitalisasi pasar perusahaan meningkat dari sekitar 350 miliar dollar AS (sekitar Rp 5.920 triliun) pada awal masa jabatannya menjadi lebih dari 4 triliun dollar AS (sekitar Rp 67.664 triliun). Pendapatan tahunan Apple bahkan naik hampir empat kali lipat, dari 108 miliar dollar AS (sekitar Rp 1.827 triliun) menjadi 416 miliar dollar AS (sekitar Rp 7.036 triliun). Di bawah kepemimpinan Cook, perusahaan yang bermarkas di Cupertino, California ini juga melakukan transisi besar dari prosesor Intel ke chip buatannya sendiri. Hal ini disebut meningkatkan performa sekaligus efisiensi daya pada lini Mac. Namun, jika dilihat dari reaksi pasar yang langsung negatif usai pengumuman Tim Cook mundur, ini menunjukkan bahwa investor masih mencermati arah strategi Apple pasca kepemimpinan Cook. Hingga saat ini, Tim Cook masih akan memimpin perusahaan hingga resmi menyerahkan jabatan pada awal September mendatang. Baca juga: Siapa John Ternus, CEO Baru Apple Pengganti Tim Cook||Kompas.com, 21 April 2026, 09:53 WIB|https://tekno.kompas.com/read/2026/04/21/09530027/tim-cook-lepas-jabatan-ceo-saham-apple-langsung-lesu
339|Bursa saham Amerika Serikat (AS) atau Wall Street ditutup melemah tipis pada perdagangan Senin (20/4/2026), seiring meningkatnya kembali ketegangan geopolitik antara AS dan Iran yang memicu kekhawatiran pasar. Pelemahan itu sekaligus mengakhiri tren penguatan selama tiga pekan berturut-turut pada tiga indeks utama Wall Street. Mengutip Reuters pada Selasa (21/4/2026), seorang pejabat senior Iran menyebut bahwa Iran tengah mempertimbangkan untuk menghadiri pembicaraan damai dengan Amerika Serikat di Pakistan, menyusul langkah Islamabad untuk mengakhiri blokade AS terhadap pelabuhan Iran. Namun, sumber lain mengatakan jika Wakil Presiden AS JD Vance masih berada di Amerika Serikat dan membantah laporan dirinya tengah menuju Pakistan untuk melakukan pembicaraan. Baca juga: Wall Street Menguat Usai Selat Hormuz Dibuka, Indeks S&P Cetak Rekor Sebelumnya, Iran sempat membuka Selat Hormuz pada Jumat lalu, yang mendorong reli pasar secara luas. Indeks S&P 500 dan Nasdaq bahkan mencetak rekor tertinggi selama tiga sesi berturut-turut, dengan kinerja mingguan terbaik dalam 11 bulan terakhir. Namun, Teheran kembali menutup jalur pelayaran vital tersebut pada akhir pekan. Harga minyak pun melonjak signifikan, dengan minyak mentah AS naik 6,87 persen menjadi 89,61 dollar AS per barrel, sementara Brent menguat 5,64 persen ke level 95,48 dollar AS per barrel. Kenaikan ini turut mendorong sektor energi dalam indeks S&P 500. “Berita akhir pekan terkait penutupan kembali selat atau insiden kapal Iran membuat ekspektasi pembukaan penuh sedikit mundur, meskipun peluang pembicaraan tetap terbuka dalam waktu dekat,” ujar Tom Hainlin, National Investment Strategist di U.S. Bank Wealth Management. Ia mencatat pasar saat ini m berada di tengah musim laporan keuangan kuartal I, sehingga investor mulai menilai apakah konflik geopolitik berdampak pada ekonomi riil. Sejauh ini, sektor perbankan menunjukkan kondisi kredit konsumen dan belanja masih relatif stabil. Baca juga: Iran Segera Tutup Selat Hormuz Bila AS Melanggar Gencatan Senjata Secara indeks, Dow Jones Industrial Average turun tipis 0,01 persen ke 49.442,56. Sementara itu, S&P 500 melemah 0,24 persen ke 7.109,14 dan Nasdaq Composite terkoreksi 0,26 persen ke 24.404,39. Sektor komunikasi menjadi yang paling tertekan, dipicu penurunan saham Meta sebesar 2,56 persen yang mengakhiri reli sembilan hari berturut-turut. Saham Netflix juga turun 2,55 persen dan telah melemah sekitar 12 persen sejak merilis laporan keuangan serta mundurnya co-founder Reed Hastings pekan lalu. Indeks volatilitas CBOE (VIX), yang dikenal sebagai indikator ketakutan pasar, naik 1,37 poin ke level 18,85 setelah sebelumnya turun selama delapan sesi berturut-turut. Baca juga: Rupiah Diproyeksi Sentuh Rp 17.300-an Saat Iran Buka-Tutup Selat Hormuz||Kompas.com, 21 April 2026, 06:14 WIB|https://money.kompas.com/read/2026/04/21/061431326/tensi-as-iran-kembali-memanas-wall-street-ditutup-melemah-akhiri-reli-3-pekan
340|Indeks Harga Saham Gabungan (IHSG) diproyeksikan bergerak konsolidatif dengan kecenderungan melemah pada perdagangan Selasa (21/4/2026), setelah indeks ditutup melemah 0,52 persen ke level 7.594,111 pada awal pekan ini. Equity Research Analyst Phintraco Sekuritas, Alrich Paskalis Tambolang, memperkirakan IHSG masih akan bergerak dalam fase konsolidasi pada kisaran 7.500-7.700. Level support berada di 7.500, dan resistance di area 7.700. “IHSG diperkirakan masih berkonsolidasi pada kisaran level 7.500-7.700,” ujar Alrich Senin (20/4/2026). Baca juga: IHSG Turun ke 7.594, Asing Justru Borong BREN, SSMS hingga TLKM Menurutnya, tekanan terhadap IHSG dipicu oleh meningkatnya ketegangan antara Amerika Serikat dan Iran. Kondisi itu ikut mendorong kenaikan harga minyak mentah global. Harga minyak West Texas Intermediate (WTI) tercatat mencapai 89 dollar AS per barrel, sementara Brent berada di level 95 dollar AS per barrel. Dari sisi domestik, nilai tukar rupiah di pasar spot menguat tipis saat penutupan perdagangan Senin. Mata uang Garuda menguat 21 poin atau 0,12 persen ke level Rp 17.168 per dollar AS. Penguatan rupiah tersebut ditopang oleh kebijakan penyesuaian harga Bahan Bakar Minyak (BBM) non-subsidi yang dinilai mampu meredam tekanan terhadap Anggaran Pendapatan dan Belanja Negara (APBN). Sementara itu, dari eksternal, bank sentral Tiongkok kembali mempertahankan suku bunga pinjaman utama atau Loan Prime Rate (LPR) di level 3 persen untuk tenor satu tahun dan 3,5 persen untuk tenor lima tahun pada April 2026. Langkah tersebut dinilai menggambarkan langkah kehati-hatian otoritas moneter Tiongkok di tengah ketidakpastian global, meskipun tekanan deflasi mulai mereda. Baca juga: Program Penyedia Likuiditas Saham Diterapkan, 5 Saham Ini Jadi yang Pertama Untuk perdagangan Selasa, Alrich merekomendasikan sejumlah saham yang dapat dicermati, yakni PT Impack Pratama Industri Tbk (IMPC), PT Bumi Resources Minerals Tbk (BRMS), PT Triputra Agro Persada Tbk (TAPG), PT Samudera Indonesia Tbk (SMDR), dan PT Dharma Satya Nusantara Tbk (DSNG). Sementara itu, Head of Retail Research MNC Sekuritas, Herditya Wicaksana, merekomendasikan sejumlah saham yang dapat dicermati, yakni PT Triputra Agro Persada Tbk (TAPG) di kisaran Rp 1.945-Rp 2.050, PT VKTR Teknologi Mobilitas Tbk (VKTR) di rentang Rp 1.005-Rp 1.025, serta PT Merdeka Battery Materials Tbk (MBMA) pada kisaran Rp 795-Rp 865. Disclaimer: Artikel ini tidak bertujuan mengajak membeli atau menjual saham. Seluruh rekomendasi berasal dari analis sekuritas. Keputusan investasi menjadi tanggung jawab investor. Pastikan melakukan riset mandiri sebelum menentukan pilihan.||Kompas.com, 21 April 2026, 05:49 WIB|https://money.kompas.com/read/2026/04/21/054920326/ihsg-hari-ini-berpotensi-melemah-cek-9-saham-rekomendasi-untuk-trading
341|"Rapat Umum Pemegang Saham Tahunan (RUPST) PT Bank CIMB Niaga Tbk atau CIMB Niaga ( BNGA ) menyetujui rencana pembelian saham kembali atau buyback. Direktur Compliance, Corporate Affairs & Legal CIMB Niaga Fransiska Oei mengatakan, RUPST memberikan persetujuan atas pembelian kembali saham perseroan dari pemegang saham publik, dengan jumlah maksimum 220.000 saham dan total biaya maksimal Rp 480 juta. ""Akan digunakan sebagai bagian dari program remunerasi berbasis saham kepada manajemen bank yang termasuk Material Risk Taker (MRT),"" kata dia dalam keterangan tertulis, Senin (20/4/2026). Hal ini dilakukan sebagai upaya pemenuhan program remunerasi yang bersifat variabel tersebut, termasuk pemenuhan ketentuan dalam POJK No. 45/2015 tentang Penerapan Tata Kelola Dalam Pemberian Remunerasi Bagi Bank Umum. Baca juga: Bank CIMB Niaga (BNGA) Tebar Dividen Rp 4,07 Triliun RUPST ini juga menyetujui Pengkinian Rencana Aksi Pemulihan (Recovery Plan) yang telah disesuaikan dengan ketentuan dan kondisi terbaru sesuai arahan OJK, serta menyetujui Perubahan Anggaran Dasar Perseroan. Pada RUPST kali ini disampaikan Laporan Rencana Aksi Keuangan Berkelanjutan (RAKB) Perseroan, laporan pertanggungjawaban penggunaan dana hasil Obligasi Subordinasi III Bank CIMB Niaga Tahun 2018 Seri B, dan laporan Realisasi Pengalihan Pembelian Kembali Saham Perseroan. Fransiska menuturkan, RUPST telah menyetujui penggunaan laba bersih tahun buku 2025 sebesar Rp 4,07 triliun untuk didistribusikan sebagai dividen. Keputusan tersebut telah mendapatkan restu investor melalui Rapat Umum Pemegang Saham Tahunan (RUPST) CIMB Niaga. Baca juga: CIMB Niaga Jaga Laba Rp 8,8 Triliun Sepanjang 2025 Jumlah pembagian dividen tersebut mencapai 40 persen dari total laba bersih (bank only) CIMBNiaga sepanjang 2025 senilai Rp 6,78 triliun. Dividen tunai tersebut akan dibayarkan selambatnya 30 hari kalender setelah keputusan RUPST. Sementara itu, sisa laba bersih tahun buku 2025 setelah dikurangi pembagian dividen tunai, dibukukan sebagai laba ditahan untuk membiayai kegiatan usaha bank."||Kompas.com, 20 April 2026, 14:35 WIB|https://money.kompas.com/read/2026/04/20/143533626/bank-cimb-niaga-bnga-bakal-buyback-saham-apa-alasannya
342|"PT Bursa Efek Indonesia (BEI) menyebut sebanyak 16 perusahaan tengah mengantre untuk melaksanakan penawaran umum perdana saham atau initial public offering (IPO). Jumlah itu tercatat hingga 17 April 2026. Namun di tengah ramainya antrean tersebut, realisasi IPO sepanjang tahun ini masih terbilang minim. Baru satu emiten yang resmi melantai di bursa, yakni PT BSA Logistic Indonesia Tbk (WBSA), dengan dana yang dihimpun sebesar Rp 0,30 triliun. Berdasarkan dokumen pipeline BEI 2026, mayoritas calon emiten berasal dari perusahaan beraset besar. Sebanyak 11 perusahaan tercatat memiliki aset di atas Rp 250 miliar, sementara lima lainnya berada pada kategori aset menengah dengan rentang Rp 50 miliar hingga Rp 250 miliar. Baca juga: Euforia Saham WBSA Usai IPO, Naik 307 Persen, Risiko Ritel Mengintai Dari sisi sektor, pipeline IPO memperlihatkan dominasi sektor konsumsi. Masing-masing tiga perusahaan berasal dari sektor consumer cyclicals, tiga perusahaan consumer non-cyclicals. Selain itu, terdapat empat perusahaan sektor kesehatan, dua perusahaan infrastruktur, dua perusahaan teknologi, serta masing-masing satu perusahaan dari sektor energi dan finansial. Tak hanya IPO, aktivitas penghimpunan dana melalui obligasi juga menunjukkan tren yang cukup baik. BEI mencatat sektor finansial menjadi penyumbang terbesar dalam pipeline efek bersifat utang dan sukuk (EBUS), dengan 15 perusahaan. Disusul sektor infrastruktur sebanyak tujuh perusahaan dan sektor energi lima perusahaan. Lalu, dua perusahaan basic materials, dua lainnya perusahaan consumer non cyclicals. ""Hingga saat ini telah diterbitkan 52 emisi dari 35 penerbit EBUS dengan dana dihimpun sebesar Rp57,16 triliun,"" tulis BEI, Minggu (19/4/2026). Baca juga: Bidik IPO 2027, Perusahaan Ini Kembangkan Ekosistem Contact Center Berbasis AI Sementara itu, aksi korporasi melalui rights issue masih relatif terbatas. Pipeline mencatat hanya satu perusahaan dari sektor properti dan real estate yang berencana melakukan rights issue. Sepanjang tahun berjalan, baru tiga perusahaan yang telah mengeksekusi aksi tersebut dengan total dana sebesar Rp 3,75 triliun."||Kompas.com, 20 April 2026, 05:39 WIB|https://money.kompas.com/read/2026/04/20/053938926/16-perusahaan-antre-ipo-di-bursa-bei-ungkap-sektornya
343|Indeks Harga Saham Gabungan (IHSG) diproyeksikan melanjutkan penguatan secara terbatas pada perdagangan Senin (20/4/2026), setelah indeks ditutup menguat 0,17 persen ke level 7.634,00 pada laga perdagangan Jumat. Equity Research Analyst Phintraco Sekuritas, Alrich Paskalis Tambolang, memproyeksikan level support IHSG berada di 7.500 dan resistance di 7.700. Secara teknikal, IHSG masih bertahan di atas MA5 dan berada jauh di atas MA20, yang mencerminkan tren jangka pendek relatif kuat. “IHSG diperkirakan akan bergerak konsolidasi di kisaran 7.700-7.750 sebelum mencoba menembus MA50 di sekitar 7.719,” ujar Alrich Minggu, (19/4/3026). “IHSG diperkirakan akan bergerak konsolidasi di kisaran 7.700-7.750 sebelum mencoba menembus MA50 di sekitar 7.719,” paparnya. Baca juga: IHSG Naik 2,35 Persen dalam Sepekan, Kapitalisasi Pasar Jadi Rp 13.635 Triliun Ia menilai IHSG saat ini dalam fase konsolidasi, sambari menanti perkembangan terbaru konflik Amerika Serikat (AS) dan Iran, menjelang batas waktu gencatan senjata. “IHSG diperkirakan akan berkonsolidasi sambil menanti perkembangan konflik AS-Iran menjelang batas waktu gencatan senjata,” beber Alrich. Menjelang berakhirnya periode gencatan senjata pada 21 April 2026, kedua negara kembali meningkatkan tensi melalui pernyataan keras, khususnya terkait jalur strategis energi global di Selat Hormuz. Kondisi tersebut membuat investor global cenderung bersikap wait and see, menanti kepastian apakah gencatan senjata akan diperpanjang atau justru terjadi eskalasi konflik yang lebih luas. Secara teknikal, Alrich menyebut IHSG masih bertahan di atas MA5 dan berada jauh di atas MA20, yang mencerminkan tren jangka pendek relatif kuat. Selain itu, pelaku pasar juga akan mencermati sejumlah rilis data ekonomi pada pekan depan, seperti hasil Rapat Dewan Gubernur Bank Indonesia, pertumbuhan kredit, serta jumlah uang beredar dari domestik. Sementara dari global, perhatian investor akan tertuju pada rilis data penjualan ritel dan Michigan Consumer Sentiment dari Amerika Serikat, serta sejumlah indikator ekonomi dari kawasan Eropa dan Asia. Ia pun rekomendasi saham untuk perdagangan Senin (20/4/2026), yakni PT Merdeka Copper Gold Tbk (MDKA), PT Indocement Tunggal Prakarsa Tbk (INTP), PT Sariguna Primatirta Tbk (CLEO), PT Wismilak Inti Makmur Tbk (WIIM), PT Trimegah Bangun Persada Tbk (NCKL). Baca juga: BI Rate Diprediksi Ditahan, Ini Saham Perbankan yang Menarik Dikoleksi Sementara, Head of Retail Research MNC Sekuritas, Herditya Wicaksana, merekomendasikan saham yang dapat dicermati investor ritel antara lain, PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) di kisaran Rp 3.510-Rp 3.610, PT Cisarua Mountain Dairy Tbk (CMRY) di rentang Rp 4.790-Rp 4.880, serta PT Merdeka Copper Gold Tbk (MDKA) di posisi Rp 3.470 - Rp 3.590. Disclaimer: Artikel ini tidak bertujuan mengajak membeli atau menjual saham. Seluruh rekomendasi berasal dari analis sekuritas. Keputusan investasi menjadi tanggung jawab investor. Pastikan melakukan riset mandiri sebelum menentukan pilihan.||Kompas.com, 20 April 2026, 05:26 WIB|https://money.kompas.com/read/2026/04/20/052608626/ihsg-diprediksi-bergerak-terbatas-ritel-bisa-cermati-saham-mdka-bbri-hingga
